Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
178,2,172,22,0.1862991528782402,38,14,10,38,0.76,0.24,0.7916666666666666,0.2692307692307692,0.7307692307692307,0.7307692307692307
179,2,180,13,0.06327374808588895,51,8,7,34,0.85,0.15,0.8793103448275862,0.19047619047619047,0.8095238095238095,0.864406779661017
180,2,97,14,0.2220043107544181,32,19,11,38,0.7,0.3,0.7441860465116279,0.3333333333333333,0.6666666666666666,0.6274509803921569
181,2,52,23,0.06402012177385322,55,5,5,35,0.9,0.1,0.9166666666666666,0.125,0.875,0.9166666666666666
182,2,66,19,0.15329250881312104,34,16,12,38,0.72,0.28,0.7391304347826086,0.2962962962962963,0.7037037037037037,0.68
183,2,81,18,0.1954875242609901,53,10,15,22,0.75,0.25,0.7794117647058824,0.3125,0.6875,0.8412698412698413
184,2,8,10,0.057005721197210785,31,6,0,63,0.94,0.06,1.0,0.08695652173913043,0.9130434782608695,0.8378378378378378
185,2,160,2,0.08386541848117196,51,14,14,21,0.72,0.28,0.7846153846153846,0.4,0.6,0.7846153846153846
186,2,161,8,0.22952318033457145,40,16,18,26,0.66,0.34,0.6896551724137931,0.38095238095238093,0.6190476190476191,0.7142857142857143
187,2,151,15,0.22118499899451574,47,16,17,20,0.67,0.33,0.734375,0.4444444444444444,0.5555555555555556,0.746031746031746
188,2,175,24,0.21199956088691574,33,11,15,41,0.74,0.26,0.6875,0.21153846153846154,0.7884615384615384,0.75
189,2,200,12,0.0889190757547238,38,12,8,42,0.8,0.2,0.8260869565217391,0.2222222222222222,0.7777777777777778,0.76
190,2,166,6,0.2496712242158421,35,13,13,39,0.74,0.26,0.7291666666666666,0.25,0.75,0.7291666666666666
191,2,54,16,0.07622905648123421,40,3,4,53,0.93,0.07,0.9090909090909091,0.05357142857142857,0.9464285714285714,0.9302325581395349
192,2,96,10,0.24394622688507248,41,16,14,29,0.7,0.3,0.7454545454545455,0.35555555555555557,0.6444444444444445,0.7192982456140351
193,2,25,1,0.1698933227182424,33,14,24,29,0.62,0.38,0.5789473684210527,0.32558139534883723,0.6744186046511628,0.7021276595744681
194,2,43,22,0.05004611359555031,38,6,1,55,0.93,0.07,0.9743589743589743,0.09836065573770492,0.9016393442622951,0.8636363636363636
195,2,97,15,0.20628211585019737,30,12,14,44,0.74,0.26,0.6818181818181818,0.21428571428571427,0.7857142857142857,0.7142857142857143
196,2,62,10,0.20179666010947273,37,13,18,32,0.69,0.31,0.6727272727272727,0.28888888888888886,0.7111111111111111,0.74
197,2,53,10,0.1768832814566437,36,13,11,40,0.76,0.24,0.7659574468085106,0.24528301886792453,0.7547169811320755,0.7346938775510204
198,2,32,21,0.1900127977052506,60,6,13,21,0.81,0.19,0.821917808219178,0.2222222222222222,0.7777777777777778,0.9090909090909091
199,2,87,18,0.12594516058674396,49,4,14,33,0.82,0.18,0.7777777777777778,0.10810810810810811,0.8918918918918919,0.9245283018867925
200,2,189,4,0.21606732071108242,37,13,21,29,0.66,0.34,0.6379310344827587,0.30952380952380953,0.6904761904761905,0.74
201,2,40,13,0.15823244147959933,27,10,16,47,0.74,0.26,0.627906976744186,0.17543859649122806,0.8245614035087719,0.7297297297297297
202,2,187,19,0.0332851158557913,39,5,3,53,0.92,0.08,0.9285714285714286,0.08620689655172414,0.9137931034482759,0.8863636363636364
203,2,87,5,0.23970646388846714,48,16,12,24,0.72,0.28,0.8,0.4,0.6,0.75
204,2,35,21,0.08067660655604827,44,8,4,44,0.88,0.12,0.9166666666666666,0.15384615384615385,0.8461538461538461,0.8461538461538461
205,2,100,15,0.018035618225069855,58,2,1,39,0.97,0.03,0.9830508474576272,0.04878048780487805,0.9512195121951219,0.9666666666666667
206,2,131,25,0.19688819656407375,34,12,24,30,0.64,0.36,0.5862068965517241,0.2857142857142857,0.7142857142857143,0.7391304347826086
207,2,31,14,0.12077004112570888,28,7,13,52,0.8,0.2,0.6829268292682927,0.11864406779661017,0.8813559322033898,0.8
208,2,168,21,0.17230932511002411,40,12,5,43,0.83,0.17,0.8888888888888888,0.21818181818181817,0.7818181818181819,0.7692307692307693
209,2,194,14,0.1874041836569332,31,15,12,42,0.73,0.27,0.7209302325581395,0.2631578947368421,0.7368421052631579,0.6739130434782609
210,2,122,3,0.1850504558861773,37,14,17,32,0.69,0.31,0.6851851851851852,0.30434782608695654,0.6956521739130435,0.7254901960784313
211,2,96,14,0.09187674873448606,30,4,10,56,0.86,0.14,0.75,0.06666666666666667,0.9333333333333333,0.8823529411764706
212,2,101,13,0.0069502524230720675,30,0,0,70,1.0,0.0,1.0,0.0,1.0,1.0
213,2,77,24,0.04344127073099899,46,3,4,47,0.93,0.07,0.92,0.06,0.94,0.9387755102040817
214,2,126,15,0.1487069400630571,41,7,9,43,0.84,0.16,0.82,0.14,0.86,0.8541666666666666
215,2,137,2,0.04838867000669406,38,14,20,28,0.66,0.34,0.6551724137931034,0.3333333333333333,0.6666666666666666,0.7307692307692307
216,2,100,24,0.19747771543547243,45,9,10,36,0.81,0.19,0.8181818181818182,0.2,0.8,0.8333333333333334
217,2,26,12,0.010354000002049585,36,0,0,64,1.0,0.0,1.0,0.0,1.0,1.0
218,2,39,25,0.19203938227680697,47,8,10,35,0.82,0.18,0.8245614035087719,0.18604651162790697,0.813953488372093,0.8545454545454545
219,2,70,23,0.13730898193392685,40,9,17,34,0.74,0.26,0.7017543859649122,0.20930232558139536,0.7906976744186046,0.8163265306122449
220,2,192,6,0.018115500201675627,48,8,0,44,0.92,0.08,1.0,0.15384615384615385,0.8461538461538461,0.8571428571428571
221,2,27,17,0.08837772431944,52,3,8,37,0.89,0.11,0.8666666666666667,0.075,0.925,0.9454545454545454
222,2,43,21,0.19233333716325085,40,11,17,32,0.72,0.28,0.7017543859649122,0.2558139534883721,0.7441860465116279,0.7843137254901961
223,2,120,13,0.12444721572995818,44,16,5,35,0.79,0.21,0.8979591836734694,0.3137254901960784,0.6862745098039216,0.7333333333333333
224,2,14,16,0.2497222728307544,40,10,12,38,0.78,0.22,0.7692307692307693,0.20833333333333334,0.7916666666666666,0.8
225,2,54,3,0.07333187680784586,58,8,7,27,0.85,0.15,0.8923076923076924,0.22857142857142856,0.7714285714285715,0.8787878787878788
