TrialNumber,Metric,K,N,Mean,StandardDeviation
int,str,int,int,float,float
24,inf,5000,30,0.513914935291,0.039134256987355016
0,inf,5000,40,0.570902244059,0.0355683167765772
1,inf,5000,40,0.569818438493,0.035085752468112796
2,inf,5000,40,0.568789035195,0.03599087179516188
3,inf,5000,40,0.571430647477,0.03564293625817024
4,inf,5000,40,0.57193478494,0.034843327752482854
5,inf,5000,40,0.569690241009,0.035326073655489426
6,inf,5000,40,0.571083264783,0.0351180549135132
7,inf,5000,40,0.570023090838,0.0360455715438707
8,inf,5000,40,0.56980048982,0.03694037394970469
9,inf,5000,40,0.571054884911,0.03600290743271719
10,inf,5000,40,0.572587771646,0.03566755896723103
11,inf,5000,40,0.56933735223,0.03564219740089316
12,inf,5000,40,0.57102704894,0.0351453438580103
13,inf,5000,40,0.569970757337,0.03560288218568277
14,inf,5000,40,0.569586669114,0.036388754543891004
15,inf,5000,40,0.569933072804,0.03514929469733378
16,inf,5000,40,0.570985806819,0.035804479064436345
17,inf,5000,40,0.572482277649,0.03516226830148933
18,inf,5000,40,0.57052671687,0.03609820426742258
19,inf,5000,40,0.570184200695,0.035267014916810474
20,inf,5000,40,0.570560920288,0.035946091729833034
21,inf,5000,40,0.568457976572,0.03641399003210104
22,inf,5000,40,0.571605988765,0.03513454953227706
23,inf,5000,40,0.571176702033,0.03535884100874654
24,inf,5000,40,0.571269486892,0.03570559569433793
0,inf,5000,50,0.61161249484,0.032582527867642236
1,inf,5000,50,0.610492355106,0.03357476116144954
2,inf,5000,50,0.61244150321,0.03257285502516963
3,inf,5000,50,0.612298086326,0.032249273894746
4,inf,5000,50,0.611844682546,0.033044918960822824
5,inf,5000,50,0.610546283056,0.03300333177043087
6,inf,5000,50,0.612607455392,0.032195415369862784
7,inf,5000,50,0.611763883216,0.03258856640344659
8,inf,5000,50,0.612996411011,0.03301917170881447
9,inf,5000,50,0.611342048444,0.03302825543469433
10,inf,5000,50,0.612287299338,0.032501584212808604
11,inf,5000,50,0.610987237673,0.03315505441454845
12,inf,5000,50,0.612536371932,0.03273761451827416
13,inf,5000,50,0.612678378106,0.03225509917811983
14,inf,5000,50,0.612145717134,0.033008479364666825
15,inf,5000,50,0.611266794907,0.033423000631205665
16,inf,5000,50,0.612097090403,0.03236134706748455
17,inf,5000,50,0.610383993602,0.033166719994801745
18,inf,5000,50,0.611947379186,0.03278370045847277
19,inf,5000,50,0.612645424658,0.03260151608244433
20,inf,5000,50,0.611437923756,0.03270536568871433
21,inf,5000,50,0.611391248807,0.033151886660032825
22,inf,5000,50,0.611183905858,0.032787110825683405
23,inf,5000,50,0.611662763506,0.03373076289320719
24,inf,5000,50,0.611865823419,0.03233636395748745
0,inf,5000,60,0.641592989668,0.030469175709176698
1,inf,5000,60,0.642977674379,0.03087279753482834
2,inf,5000,60,0.642491788408,0.03049726171796294
3,inf,5000,60,0.642127225011,0.030251140507866602
4,inf,5000,60,0.642628654853,0.030569423661932767
5,inf,5000,60,0.640870679536,0.03085185946951262
6,inf,5000,60,0.64340418709,0.03021150359110107
7,inf,5000,60,0.641558534552,0.030544249160486342
8,inf,5000,60,0.644455848825,0.030108589174012865
9,inf,5000,60,0.64147158474,0.03083896930121012
10,inf,5000,60,0.642672792975,0.03075411863436364
11,inf,5000,60,0.642841424872,0.030334614398494657
12,inf,5000,60,0.643139136076,0.03030435719808167
13,inf,5000,60,0.642467699267,0.031045817163935566
14,inf,5000,60,0.642191741721,0.03005522440753424
15,inf,5000,60,0.641736404794,0.03165003584883597
16,inf,5000,60,0.644627522343,0.03056387788923623
17,inf,5000,60,0.643199625314,0.030543909133679596
18,inf,5000,60,0.64165608009,0.031046231446800538
19,inf,5000,60,0.642260590165,0.030653752377795586
20,inf,5000,60,0.642508422076,0.03107284295830063
21,inf,5000,60,0.642366319122,0.03063692403869685
22,inf,5000,60,0.643193064137,0.030491117590998925
23,inf,5000,60,0.642225215099,0.03002722194851398
24,inf,5000,60,0.643137344513,0.030386000947259118
0,inf,5000,70,0.666208179394,0.02858358004552341
1,inf,5000,70,0.667459639954,0.028569405683332695
2,inf,5000,70,0.667253278467,0.028508274919457448
3,inf,5000,70,0.667331031909,0.028692428103871064
4,inf,5000,70,0.667412031169,0.028667685745512008
5,inf,5000,70,0.666346882622,0.028979314204827196
6,inf,5000,70,0.667192272788,0.028548003259512407
7,inf,5000,70,0.666748523844,0.02840048444617645
8,inf,5000,70,0.666271120941,0.029036423267854505
9,inf,5000,70,0.668102417077,0.028271261333394825
10,inf,5000,70,0.666995984742,0.028227710458322085
11,inf,5000,70,0.668984482398,0.02806758367368316
12,inf,5000,70,0.666960320597,0.028914305982964027
13,inf,5000,70,0.666998966267,0.028263216437888514
14,inf,5000,70,0.667270958488,0.02836510162513261
15,inf,5000,70,0.665577813116,0.028358520466906907
16,inf,5000,70,0.667580866436,0.028147175755639325
17,inf,5000,70,0.666178142397,0.028408759451055417
18,inf,5000,70,0.666808323465,0.02787104516273855
19,inf,5000,70,0.667711047296,0.027986493967219164
20,inf,5000,70,0.666350327985,0.028820605092565038
21,inf,5000,70,0.666991045219,0.028401480080681607
22,inf,5000,70,0.666104088717,0.028365897175010885
23,inf,5000,70,0.666336576043,0.02917462128021775
24,inf,5000,70,0.667434082816,0.02848999130026128
0,inf,5000,80,0.686730750428,0.027308515760354354
1,inf,5000,80,0.68535218652,0.027168859959448528
2,inf,5000,80,0.687863018356,0.026615109580370028
3,inf,5000,80,0.687131795499,0.025989331671491832
4,inf,5000,80,0.688291793634,0.02664092666963678
5,inf,5000,80,0.687425833059,0.026918856988946086
6,inf,5000,80,0.687105566354,0.026446247345492616
7,inf,5000,80,0.686022170722,0.02717318094846003
8,inf,5000,80,0.686985613121,0.02662504507480205
9,inf,5000,80,0.687185221623,0.026719328866516408
10,inf,5000,80,0.685583004188,0.026563498072829154
11,inf,5000,80,0.686382726398,0.026298794756614997
12,inf,5000,80,0.686918609545,0.026491060463662567
13,inf,5000,80,0.685941934343,0.026502865857227192
14,inf,5000,80,0.686022547419,0.026347445031311072
15,inf,5000,80,0.687704364193,0.02635314510326296
16,inf,5000,80,0.687693528631,0.02698193840437213
17,inf,5000,80,0.686675756765,0.026555669865967996
18,inf,5000,80,0.686097903141,0.026911402275396484
19,inf,5000,80,0.686942318012,0.027015997858172228
20,inf,5000,80,0.686726324845,0.02748557517337105
21,inf,5000,80,0.686353779187,0.026989605553709325
22,inf,5000,80,0.687746080737,0.02672952957532023
23,inf,5000,80,0.686970980671,0.0265623354160653
24,inf,5000,80,0.686900190273,0.026342811742814626
0,inf,5000,90,0.703293682406,0.025767417661292952
1,inf,5000,90,0.705941854919,0.024902896069029797
2,inf,5000,90,0.704450489401,0.025810807772857804
3,inf,5000,90,0.702826245528,0.026105591833647572
4,inf,5000,90,0.704548285929,0.025007634592647078
5,inf,5000,90,0.704116902023,0.025302718397171756
6,inf,5000,90,0.70386985202,0.025614811894142657
7,inf,5000,90,0.703377112169,0.026273355102049572
8,inf,5000,90,0.703740826518,0.025425776156173967
9,inf,5000,90,0.703530076503,0.025537803767849084
10,inf,5000,90,0.703853300342,0.025106412296820885
11,inf,5000,90,0.703142191181,0.02558108165911838
12,inf,5000,90,0.703380037561,0.025276964480727374
13,inf,5000,90,0.702676071343,0.025823526242617273
14,inf,5000,90,0.70307642465,0.025003970608918284
15,inf,5000,90,0.703513662207,0.02544045691058411
16,inf,5000,90,0.703839245384,0.025229294847106832
17,inf,5000,90,0.704237514754,0.025548976421338503
18,inf,5000,90,0.703082551759,0.02574877388922455
19,inf,5000,90,0.703590073889,0.02543053365198985
20,inf,5000,90,0.703614997027,0.025390601406427307
21,inf,5000,90,0.703358726834,0.02538053917245581
22,inf,5000,90,0.702513085447,0.02632965579122661
23,inf,5000,90,0.703791737541,0.025200566317090434
24,inf,5000,90,0.703024380669,0.02588943724576445
0,inf,5000,100,0.718381707323,0.02395175885987909
1,inf,5000,100,0.717419675673,0.024297836378110005
2,inf,5000,100,0.71804675343,0.024045673142130446
3,inf,5000,100,0.716951597335,0.02431010331806394
4,inf,5000,100,0.717217019027,0.024063491966345555
5,inf,5000,100,0.717593853935,0.024848669823526626
6,inf,5000,100,0.718427661391,0.0245975208526216
7,inf,5000,100,0.717749318808,0.024196326494845107
8,inf,5000,100,0.717050275655,0.02449180981137406
9,inf,5000,100,0.717274455948,0.0241490309158072
10,inf,5000,100,0.718233631018,0.02419094970000164
11,inf,5000,100,0.718956885892,0.0239149215661199
12,inf,5000,100,0.717664494811,0.02416232959291182
13,inf,5000,100,0.718071027081,0.02367702972747335
14,inf,5000,100,0.717548962793,0.02444476473341784
15,inf,5000,100,0.718067461222,0.024306206699335163
16,inf,5000,100,0.718082667041,0.023591925169404462
17,inf,5000,100,0.717500257159,0.024861059876056087
18,inf,5000,100,0.716452884619,0.024621136206110013
19,inf,5000,100,0.717303435355,0.0238091667312409
20,inf,5000,100,0.717512767624,0.02411943495863025
21,inf,5000,100,0.718316715384,0.024075011108119927
22,inf,5000,100,0.719179060565,0.02403786844718918
23,inf,5000,100,0.717474159037,0.024751270790974167
24,inf,5000,100,0.718606431094,0.023812336554392022
