Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
13,1,300,100,0.601,17,10,36,37,0.54,0.46,0.32075471698113206,0.2127659574468085,0.7872340425531915,0.6296296296296297
14,1,300,100,0.601,19,19,25,37,0.56,0.44,0.4318181818181818,0.3392857142857143,0.6607142857142857,0.5
0,1,300,100,0.701,19,13,27,41,0.6,0.4,0.41304347826086957,0.24074074074074073,0.7592592592592593,0.59375
1,1,300,100,0.701,17,8,25,50,0.67,0.33,0.40476190476190477,0.13793103448275862,0.8620689655172413,0.68
2,1,300,100,0.701,32,21,18,29,0.61,0.39,0.64,0.42,0.58,0.6037735849056604
3,1,300,100,0.701,28,23,17,32,0.6,0.4,0.6222222222222222,0.41818181818181815,0.5818181818181818,0.5490196078431373
4,1,300,100,0.701,25,15,22,38,0.63,0.37,0.5319148936170213,0.2830188679245283,0.7169811320754716,0.625
5,1,300,100,0.701,34,33,13,20,0.54,0.46,0.723404255319149,0.6226415094339622,0.37735849056603776,0.5074626865671642
6,1,300,100,0.701,38,34,11,17,0.55,0.45,0.7755102040816326,0.6666666666666666,0.3333333333333333,0.5277777777777778
7,1,300,100,0.701,26,19,19,36,0.62,0.38,0.5777777777777777,0.34545454545454546,0.6545454545454545,0.5777777777777777
8,1,300,100,0.701,29,47,7,17,0.46,0.54,0.8055555555555556,0.734375,0.265625,0.3815789473684211
9,1,300,100,0.701,42,29,10,19,0.61,0.39,0.8076923076923077,0.6041666666666666,0.3958333333333333,0.5915492957746479
10,1,300,100,0.701,26,20,26,28,0.54,0.46,0.5,0.4166666666666667,0.5833333333333334,0.5652173913043478
11,1,300,100,0.701,29,17,23,31,0.6,0.4,0.5576923076923077,0.3541666666666667,0.6458333333333334,0.6304347826086957
12,1,300,100,0.701,20,9,39,32,0.52,0.48,0.3389830508474576,0.21951219512195122,0.7804878048780488,0.6896551724137931
13,1,300,100,0.701,37,21,12,30,0.67,0.33,0.7551020408163265,0.4117647058823529,0.5882352941176471,0.6379310344827587
14,1,300,100,0.701,25,7,40,28,0.53,0.47,0.38461538461538464,0.2,0.8,0.78125
