Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
3,2,5000,100,0.401,28,27,17,28,0.56,0.44,0.6222222222222222,0.4909090909090909,0.509090909090909,0.509090909090909
4,2,5000,100,0.401,33,22,24,21,0.54,0.46,0.5789473684210527,0.5116279069767442,0.4883720930232558,0.6
5,2,5000,100,0.401,29,9,23,39,0.68,0.32,0.5576923076923077,0.1875,0.8125,0.7631578947368421
6,2,5000,100,0.401,27,16,27,30,0.57,0.43,0.5,0.34782608695652173,0.6521739130434783,0.627906976744186
7,2,5000,100,0.401,28,12,26,34,0.62,0.38,0.5185185185185185,0.2608695652173913,0.7391304347826086,0.7
8,2,5000,100,0.401,34,23,18,25,0.59,0.41,0.6538461538461539,0.4791666666666667,0.5208333333333334,0.5964912280701754
9,2,5000,100,0.401,20,13,26,41,0.61,0.39,0.43478260869565216,0.24074074074074073,0.7592592592592593,0.6060606060606061
10,2,5000,100,0.401,30,28,15,27,0.57,0.43,0.6666666666666666,0.509090909090909,0.4909090909090909,0.5172413793103449
11,2,5000,100,0.401,18,15,34,33,0.51,0.49,0.34615384615384615,0.3125,0.6875,0.5454545454545454
12,2,5000,100,0.401,30,18,20,32,0.62,0.38,0.6,0.36,0.64,0.625
13,2,5000,100,0.401,30,28,22,20,0.5,0.5,0.5769230769230769,0.5833333333333334,0.4166666666666667,0.5172413793103449
14,2,5000,100,0.401,20,17,21,42,0.62,0.38,0.4878048780487805,0.288135593220339,0.711864406779661,0.5405405405405406
0,2,5000,100,0.501,28,26,17,29,0.57,0.43,0.6222222222222222,0.4727272727272727,0.5272727272727272,0.5185185185185185
1,2,5000,100,0.501,25,30,14,31,0.56,0.44,0.6410256410256411,0.4918032786885246,0.5081967213114754,0.45454545454545453
2,2,5000,100,0.501,23,9,27,41,0.64,0.36,0.46,0.18,0.82,0.71875
3,2,5000,100,0.501,30,19,23,28,0.58,0.42,0.5660377358490566,0.40425531914893614,0.5957446808510638,0.6122448979591837
4,2,5000,100,0.501,27,19,25,29,0.56,0.44,0.5192307692307693,0.3958333333333333,0.6041666666666666,0.5869565217391305
5,2,5000,100,0.501,18,24,31,27,0.45,0.55,0.3673469387755102,0.47058823529411764,0.5294117647058824,0.42857142857142855
6,2,5000,100,0.501,23,22,17,38,0.61,0.39,0.575,0.36666666666666664,0.6333333333333333,0.5111111111111111
7,2,5000,100,0.501,31,22,21,26,0.57,0.43,0.5961538461538461,0.4583333333333333,0.5416666666666666,0.5849056603773585
8,2,5000,100,0.501,28,10,31,31,0.59,0.41,0.4745762711864407,0.24390243902439024,0.7560975609756098,0.7368421052631579
9,2,5000,100,0.501,28,19,21,32,0.6,0.4,0.5714285714285714,0.37254901960784315,0.6274509803921569,0.5957446808510638
10,2,5000,100,0.501,29,29,14,28,0.57,0.43,0.6744186046511628,0.5087719298245614,0.49122807017543857,0.5
11,2,5000,100,0.501,39,27,8,26,0.65,0.35,0.8297872340425532,0.5094339622641509,0.49056603773584906,0.5909090909090909
12,2,5000,100,0.501,20,25,19,36,0.56,0.44,0.5128205128205128,0.4098360655737705,0.5901639344262295,0.4444444444444444
13,2,5000,100,0.501,19,7,37,37,0.56,0.44,0.3392857142857143,0.1590909090909091,0.8409090909090909,0.7307692307692307
14,2,5000,100,0.501,34,25,13,28,0.62,0.38,0.723404255319149,0.4716981132075472,0.5283018867924528,0.576271186440678
0,2,5000,100,0.601,33,26,21,20,0.53,0.47,0.6111111111111112,0.5652173913043478,0.43478260869565216,0.559322033898305
1,2,5000,100,0.601,27,20,11,42,0.69,0.31,0.7105263157894737,0.3225806451612903,0.6774193548387096,0.574468085106383
2,2,5000,100,0.601,25,16,25,34,0.59,0.41,0.5,0.32,0.68,0.6097560975609756
3,2,5000,100,0.601,21,12,34,33,0.54,0.46,0.38181818181818183,0.26666666666666666,0.7333333333333333,0.6363636363636364
4,2,5000,100,0.601,25,25,21,29,0.54,0.46,0.5434782608695652,0.46296296296296297,0.5370370370370371,0.5
5,2,5000,100,0.601,31,15,21,33,0.64,0.36,0.5961538461538461,0.3125,0.6875,0.6739130434782609
6,2,5000,100,0.601,18,15,30,37,0.55,0.45,0.375,0.28846153846153844,0.7115384615384616,0.5454545454545454
7,2,5000,100,0.601,34,30,17,19,0.53,0.47,0.6666666666666666,0.6122448979591837,0.3877551020408163,0.53125
8,2,5000,100,0.601,30,27,16,27,0.57,0.43,0.6521739130434783,0.5,0.5,0.5263157894736842
9,2,5000,100,0.601,23,19,24,34,0.57,0.43,0.48936170212765956,0.3584905660377358,0.6415094339622641,0.5476190476190477
10,2,5000,100,0.601,38,29,11,22,0.6,0.4,0.7755102040816326,0.5686274509803921,0.43137254901960786,0.5671641791044776
11,2,5000,100,0.601,25,22,26,27,0.52,0.48,0.49019607843137253,0.4489795918367347,0.5510204081632653,0.5319148936170213
12,2,5000,100,0.601,38,34,12,16,0.54,0.46,0.76,0.68,0.32,0.5277777777777778
13,2,5000,100,0.601,35,19,21,25,0.6,0.4,0.625,0.4318181818181818,0.5681818181818182,0.6481481481481481
14,2,5000,100,0.601,36,26,12,26,0.62,0.38,0.75,0.5,0.5,0.5806451612903226
0,2,5000,100,0.701,39,31,12,18,0.57,0.43,0.7647058823529411,0.6326530612244898,0.3673469387755102,0.5571428571428572
1,2,5000,100,0.701,26,13,29,32,0.58,0.42,0.4727272727272727,0.28888888888888886,0.7111111111111111,0.6666666666666666
2,2,5000,100,0.701,19,11,35,35,0.54,0.46,0.35185185185185186,0.2391304347826087,0.7608695652173914,0.6333333333333333
3,2,5000,100,0.701,32,20,20,28,0.6,0.4,0.6153846153846154,0.4166666666666667,0.5833333333333334,0.6153846153846154
4,2,5000,100,0.701,25,20,19,36,0.61,0.39,0.5681818181818182,0.35714285714285715,0.6428571428571429,0.5555555555555556
5,2,5000,100,0.701,22,18,25,35,0.57,0.43,0.46808510638297873,0.33962264150943394,0.660377358490566,0.55
6,2,5000,100,0.701,40,28,12,20,0.6,0.4,0.7692307692307693,0.5833333333333334,0.4166666666666667,0.5882352941176471
7,2,5000,100,0.701,38,19,16,27,0.65,0.35,0.7037037037037037,0.41304347826086957,0.5869565217391305,0.6666666666666666
8,2,5000,100,0.701,30,34,14,22,0.52,0.48,0.6818181818181818,0.6071428571428571,0.39285714285714285,0.46875
9,2,5000,100,0.701,24,18,25,33,0.57,0.43,0.4897959183673469,0.35294117647058826,0.6470588235294118,0.5714285714285714
10,2,5000,100,0.701,30,30,21,19,0.49,0.51,0.5882352941176471,0.6122448979591837,0.3877551020408163,0.5
11,2,5000,100,0.701,33,36,13,18,0.51,0.49,0.717391304347826,0.6666666666666666,0.3333333333333333,0.4782608695652174
12,2,5000,100,0.701,23,20,17,40,0.63,0.37,0.575,0.3333333333333333,0.6666666666666666,0.5348837209302325
13,2,5000,100,0.701,18,17,31,34,0.52,0.48,0.3673469387755102,0.3333333333333333,0.6666666666666666,0.5142857142857142
14,2,5000,100,0.701,19,28,22,31,0.5,0.5,0.4634146341463415,0.4745762711864407,0.5254237288135594,0.40425531914893614
