Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
6,1,130,5,0.1,34,21,18,27,0.61,0.39,0.6538461538461539,0.4375,0.5625,0.6181818181818182
7,1,130,5,0.1,26,23,22,29,0.55,0.45,0.5416666666666666,0.4423076923076923,0.5576923076923077,0.5306122448979592
8,1,130,5,0.1,40,21,14,25,0.65,0.35,0.7407407407407407,0.45652173913043476,0.5434782608695652,0.6557377049180327
9,1,130,5,0.1,29,16,23,32,0.61,0.39,0.5576923076923077,0.3333333333333333,0.6666666666666666,0.6444444444444445
0,1,130,5,0.15,34,12,22,32,0.66,0.34,0.6071428571428571,0.2727272727272727,0.7272727272727273,0.7391304347826086
1,1,130,5,0.15,22,6,22,50,0.72,0.28,0.5,0.10714285714285714,0.8928571428571429,0.7857142857142857
2,1,130,5,0.15,44,20,8,28,0.72,0.28,0.8461538461538461,0.4166666666666667,0.5833333333333334,0.6875
3,1,130,5,0.15,22,23,16,39,0.61,0.39,0.5789473684210527,0.3709677419354839,0.6290322580645161,0.4888888888888889
4,1,130,5,0.15,36,15,26,23,0.59,0.41,0.5806451612903226,0.39473684210526316,0.6052631578947368,0.7058823529411765
5,1,130,5,0.15,38,17,18,27,0.65,0.35,0.6785714285714286,0.38636363636363635,0.6136363636363636,0.6909090909090909
6,1,130,5,0.15,33,23,9,35,0.68,0.32,0.7857142857142857,0.39655172413793105,0.603448275862069,0.5892857142857143
7,1,130,5,0.15,39,16,19,26,0.65,0.35,0.6724137931034483,0.38095238095238093,0.6190476190476191,0.7090909090909091
8,1,130,5,0.15,29,23,14,34,0.63,0.37,0.6744186046511628,0.40350877192982454,0.5964912280701754,0.5576923076923077
9,1,130,5,0.15,23,14,30,33,0.56,0.44,0.4339622641509434,0.2978723404255319,0.7021276595744681,0.6216216216216216
0,1,130,5,0.2,31,16,26,27,0.58,0.42,0.543859649122807,0.37209302325581395,0.627906976744186,0.6595744680851063
1,1,130,5,0.2,36,13,24,27,0.63,0.37,0.6,0.325,0.675,0.7346938775510204
2,1,130,5,0.2,25,19,24,32,0.57,0.43,0.5102040816326531,0.37254901960784315,0.6274509803921569,0.5681818181818182
3,1,130,5,0.2,21,31,12,36,0.57,0.43,0.6363636363636364,0.4626865671641791,0.5373134328358209,0.40384615384615385
4,1,130,5,0.2,44,17,17,22,0.66,0.34,0.7213114754098361,0.4358974358974359,0.5641025641025641,0.7213114754098361
5,1,130,5,0.2,30,16,11,43,0.73,0.27,0.7317073170731707,0.2711864406779661,0.7288135593220338,0.6521739130434783
6,1,130,5,0.2,31,13,19,37,0.68,0.32,0.62,0.26,0.74,0.7045454545454546
7,1,130,5,0.2,27,16,16,41,0.68,0.32,0.627906976744186,0.2807017543859649,0.7192982456140351,0.627906976744186
8,1,130,5,0.2,33,20,16,31,0.64,0.36,0.673469387755102,0.39215686274509803,0.6078431372549019,0.6226415094339622
9,1,130,5,0.2,39,16,21,24,0.63,0.37,0.65,0.4,0.6,0.7090909090909091
0,1,130,5,0.25,37,11,20,32,0.69,0.31,0.6491228070175439,0.2558139534883721,0.7441860465116279,0.7708333333333334
1,1,130,5,0.25,20,19,24,37,0.57,0.43,0.45454545454545453,0.3392857142857143,0.6607142857142857,0.5128205128205128
2,1,130,5,0.25,31,19,24,26,0.57,0.43,0.5636363636363636,0.4222222222222222,0.5777777777777777,0.62
3,1,130,5,0.25,36,17,18,29,0.65,0.35,0.6666666666666666,0.3695652173913043,0.6304347826086957,0.6792452830188679
4,1,130,5,0.25,33,19,19,29,0.62,0.38,0.6346153846153846,0.3958333333333333,0.6041666666666666,0.6346153846153846
5,1,130,5,0.25,33,18,16,33,0.66,0.34,0.673469387755102,0.35294117647058826,0.6470588235294118,0.6470588235294118
6,1,130,5,0.25,24,14,18,44,0.68,0.32,0.5714285714285714,0.2413793103448276,0.7586206896551724,0.631578947368421
7,1,130,5,0.25,31,18,21,30,0.61,0.39,0.5961538461538461,0.375,0.625,0.6326530612244898
8,1,130,5,0.25,32,24,15,29,0.61,0.39,0.6808510638297872,0.4528301886792453,0.5471698113207547,0.5714285714285714
9,1,130,5,0.25,32,13,24,31,0.63,0.37,0.5714285714285714,0.29545454545454547,0.7045454545454546,0.7111111111111111
0,1,140,5,0.05,35,16,12,37,0.72,0.28,0.7446808510638298,0.3018867924528302,0.6981132075471698,0.6862745098039216
1,1,140,5,0.05,38,14,18,30,0.68,0.32,0.6785714285714286,0.3181818181818182,0.6818181818181818,0.7307692307692307
2,1,140,5,0.05,20,10,22,48,0.68,0.32,0.47619047619047616,0.1724137931034483,0.8275862068965517,0.6666666666666666
3,1,140,5,0.05,32,18,22,28,0.6,0.4,0.5925925925925926,0.391304347826087,0.6086956521739131,0.64
4,1,140,5,0.05,15,16,19,50,0.65,0.35,0.4411764705882353,0.24242424242424243,0.7575757575757576,0.4838709677419355
5,1,140,5,0.05,16,21,21,42,0.58,0.42,0.43243243243243246,0.3333333333333333,0.6666666666666666,0.43243243243243246
6,1,140,5,0.05,22,22,20,36,0.58,0.42,0.5238095238095238,0.3793103448275862,0.6206896551724138,0.5
7,1,140,5,0.05,25,20,19,36,0.61,0.39,0.5681818181818182,0.35714285714285715,0.6428571428571429,0.5555555555555556
8,1,140,5,0.05,26,17,27,30,0.56,0.44,0.49056603773584906,0.3617021276595745,0.6382978723404256,0.6046511627906976
9,1,140,5,0.05,26,14,21,39,0.65,0.35,0.5531914893617021,0.2641509433962264,0.7358490566037735,0.65
0,1,140,5,0.1,38,16,17,29,0.67,0.33,0.6909090909090909,0.35555555555555557,0.6444444444444445,0.7037037037037037
1,1,140,5,0.1,34,20,20,26,0.6,0.4,0.6296296296296297,0.43478260869565216,0.5652173913043478,0.6296296296296297
2,1,140,5,0.1,29,5,21,45,0.74,0.26,0.58,0.1,0.9,0.8529411764705882
3,1,140,5,0.1,29,18,20,33,0.62,0.38,0.5918367346938775,0.35294117647058826,0.6470588235294118,0.6170212765957447
4,1,140,5,0.1,31,19,18,32,0.63,0.37,0.6326530612244898,0.37254901960784315,0.6274509803921569,0.62
5,1,140,5,0.1,36,25,13,26,0.62,0.38,0.7346938775510204,0.49019607843137253,0.5098039215686274,0.5901639344262295
6,1,140,5,0.1,34,27,11,28,0.62,0.38,0.7555555555555555,0.4909090909090909,0.509090909090909,0.5573770491803278
7,1,140,5,0.1,22,10,16,52,0.74,0.26,0.5789473684210527,0.16129032258064516,0.8387096774193549,0.6875
8,1,140,5,0.1,40,23,14,23,0.63,0.37,0.7407407407407407,0.5,0.5,0.6349206349206349
9,1,140,5,0.1,24,13,27,36,0.6,0.4,0.47058823529411764,0.2653061224489796,0.7346938775510204,0.6486486486486487
0,1,140,5,0.15,44,19,19,18,0.62,0.38,0.6984126984126984,0.5135135135135135,0.4864864864864865,0.6984126984126984
1,1,140,5,0.15,41,14,19,26,0.67,0.33,0.6833333333333333,0.35,0.65,0.7454545454545455
2,1,140,5,0.15,37,24,11,28,0.65,0.35,0.7708333333333334,0.46153846153846156,0.5384615384615384,0.6065573770491803
3,1,140,5,0.15,36,16,20,28,0.64,0.36,0.6428571428571429,0.36363636363636365,0.6363636363636364,0.6923076923076923
4,1,140,5,0.15,29,17,15,39,0.68,0.32,0.6590909090909091,0.30357142857142855,0.6964285714285714,0.6304347826086957
5,1,140,5,0.15,30,27,13,30,0.6,0.4,0.6976744186046512,0.47368421052631576,0.5263157894736842,0.5263157894736842
6,1,140,5,0.15,43,16,20,21,0.64,0.36,0.6825396825396826,0.43243243243243246,0.5675675675675675,0.7288135593220338
7,1,140,5,0.15,30,10,22,38,0.68,0.32,0.5769230769230769,0.20833333333333334,0.7916666666666666,0.75
8,1,140,5,0.15,38,18,16,28,0.66,0.34,0.7037037037037037,0.391304347826087,0.6086956521739131,0.6785714285714286
9,1,140,5,0.15,16,14,14,56,0.72,0.28,0.5333333333333333,0.2,0.8,0.5333333333333333
0,1,140,5,0.2,28,13,22,37,0.65,0.35,0.56,0.26,0.74,0.6829268292682927
1,1,140,5,0.2,21,14,23,42,0.63,0.37,0.4772727272727273,0.25,0.75,0.6
2,1,140,5,0.2,45,15,14,26,0.71,0.29,0.7627118644067796,0.36585365853658536,0.6341463414634146,0.75
3,1,140,5,0.2,28,26,17,29,0.57,0.43,0.6222222222222222,0.4727272727272727,0.5272727272727272,0.5185185185185185
4,1,140,5,0.2,54,15,13,18,0.72,0.28,0.8059701492537313,0.45454545454545453,0.5454545454545454,0.782608695652174
5,1,140,5,0.2,38,14,20,28,0.66,0.34,0.6551724137931034,0.3333333333333333,0.6666666666666666,0.7307692307692307
6,1,140,5,0.2,31,21,16,32,0.63,0.37,0.6595744680851063,0.39622641509433965,0.6037735849056604,0.5961538461538461
7,1,140,5,0.2,31,9,34,26,0.57,0.43,0.47692307692307695,0.2571428571428571,0.7428571428571429,0.775
8,1,140,5,0.2,26,17,19,38,0.64,0.36,0.5777777777777777,0.3090909090909091,0.6909090909090909,0.6046511627906976
9,1,140,5,0.2,20,21,16,43,0.63,0.37,0.5555555555555556,0.328125,0.671875,0.4878048780487805
0,1,140,5,0.25,20,13,14,53,0.73,0.27,0.5882352941176471,0.19696969696969696,0.803030303030303,0.6060606060606061
1,1,140,5,0.25,39,13,25,23,0.62,0.38,0.609375,0.3611111111111111,0.6388888888888888,0.75
2,1,140,5,0.25,24,18,19,39,0.63,0.37,0.5581395348837209,0.3157894736842105,0.6842105263157895,0.5714285714285714
3,1,140,5,0.25,38,15,19,28,0.66,0.34,0.6666666666666666,0.3488372093023256,0.6511627906976745,0.7169811320754716
4,1,140,5,0.25,24,21,14,41,0.65,0.35,0.631578947368421,0.3387096774193548,0.6612903225806451,0.5333333333333333
5,1,140,5,0.25,48,14,13,25,0.73,0.27,0.7868852459016393,0.358974358974359,0.6410256410256411,0.7741935483870968
6,1,140,5,0.25,27,23,18,32,0.59,0.41,0.6,0.41818181818181815,0.5818181818181818,0.54
7,1,140,5,0.25,34,23,16,27,0.61,0.39,0.68,0.46,0.54,0.5964912280701754
8,1,140,5,0.25,25,16,19,40,0.65,0.35,0.5681818181818182,0.2857142857142857,0.7142857142857143,0.6097560975609756
9,1,140,5,0.25,40,20,14,26,0.66,0.34,0.7407407407407407,0.43478260869565216,0.5652173913043478,0.6666666666666666
0,1,150,5,0.05,38,21,17,24,0.62,0.38,0.6909090909090909,0.4666666666666667,0.5333333333333333,0.6440677966101694
1,1,150,5,0.05,33,16,19,32,0.65,0.35,0.6346153846153846,0.3333333333333333,0.6666666666666666,0.673469387755102
2,1,150,5,0.05,40,24,9,27,0.67,0.33,0.8163265306122449,0.47058823529411764,0.5294117647058824,0.625
3,1,150,5,0.05,18,14,26,42,0.6,0.4,0.4090909090909091,0.25,0.75,0.5625
4,1,150,5,0.05,25,22,12,41,0.66,0.34,0.6756756756756757,0.3492063492063492,0.6507936507936508,0.5319148936170213
5,1,150,5,0.05,28,21,14,37,0.65,0.35,0.6666666666666666,0.3620689655172414,0.6379310344827587,0.5714285714285714
6,1,150,5,0.05,30,13,28,29,0.59,0.41,0.5172413793103449,0.30952380952380953,0.6904761904761905,0.6976744186046512
7,1,150,5,0.05,27,15,32,26,0.53,0.47,0.4576271186440678,0.36585365853658536,0.6341463414634146,0.6428571428571429
8,1,150,5,0.05,25,19,20,36,0.61,0.39,0.5555555555555556,0.34545454545454546,0.6545454545454545,0.5681818181818182
9,1,150,5,0.05,21,21,19,39,0.6,0.4,0.525,0.35,0.65,0.5
0,1,150,5,0.1,37,21,10,32,0.69,0.31,0.7872340425531915,0.39622641509433965,0.6037735849056604,0.6379310344827587
1,1,150,5,0.1,30,22,15,33,0.63,0.37,0.6666666666666666,0.4,0.6,0.5769230769230769
2,1,150,5,0.1,36,16,10,38,0.74,0.26,0.782608695652174,0.2962962962962963,0.7037037037037037,0.6923076923076923
3,1,150,5,0.1,28,14,23,35,0.63,0.37,0.5490196078431373,0.2857142857142857,0.7142857142857143,0.6666666666666666
4,1,150,5,0.1,29,14,17,40,0.69,0.31,0.6304347826086957,0.25925925925925924,0.7407407407407407,0.6744186046511628
5,1,150,5,0.1,30,19,23,28,0.58,0.42,0.5660377358490566,0.40425531914893614,0.5957446808510638,0.6122448979591837
6,1,150,5,0.1,26,22,21,31,0.57,0.43,0.5531914893617021,0.41509433962264153,0.5849056603773585,0.5416666666666666
7,1,150,5,0.1,40,18,14,28,0.68,0.32,0.7407407407407407,0.391304347826087,0.6086956521739131,0.6896551724137931
8,1,150,5,0.1,36,17,21,26,0.62,0.38,0.631578947368421,0.3953488372093023,0.6046511627906976,0.6792452830188679
9,1,150,5,0.1,31,17,20,32,0.63,0.37,0.6078431372549019,0.3469387755102041,0.6530612244897959,0.6458333333333334
0,1,150,5,0.15,34,19,22,25,0.59,0.41,0.6071428571428571,0.4318181818181818,0.5681818181818182,0.6415094339622641
1,1,150,5,0.15,35,17,20,28,0.63,0.37,0.6363636363636364,0.37777777777777777,0.6222222222222222,0.6730769230769231
2,1,150,5,0.15,36,18,14,32,0.68,0.32,0.72,0.36,0.64,0.6666666666666666
3,1,150,5,0.15,16,13,26,45,0.61,0.39,0.38095238095238093,0.22413793103448276,0.7758620689655172,0.5517241379310345
4,1,150,5,0.15,40,28,9,23,0.63,0.37,0.8163265306122449,0.5490196078431373,0.45098039215686275,0.5882352941176471
5,1,150,5,0.15,40,19,14,27,0.67,0.33,0.7407407407407407,0.41304347826086957,0.5869565217391305,0.6779661016949152
6,1,150,5,0.15,37,13,14,36,0.73,0.27,0.7254901960784313,0.2653061224489796,0.7346938775510204,0.74
7,1,150,5,0.15,48,18,14,20,0.68,0.32,0.7741935483870968,0.47368421052631576,0.5263157894736842,0.7272727272727273
8,1,150,5,0.15,35,17,20,28,0.63,0.37,0.6363636363636364,0.37777777777777777,0.6222222222222222,0.6730769230769231
9,1,150,5,0.15,34,20,21,25,0.59,0.41,0.6181818181818182,0.4444444444444444,0.5555555555555556,0.6296296296296297
0,1,150,5,0.2,21,12,21,46,0.67,0.33,0.5,0.20689655172413793,0.7931034482758621,0.6363636363636364
1,1,150,5,0.2,30,15,20,35,0.65,0.35,0.6,0.3,0.7,0.6666666666666666
2,1,150,5,0.2,34,26,12,28,0.62,0.38,0.7391304347826086,0.48148148148148145,0.5185185185185185,0.5666666666666667
3,1,150,5,0.2,26,13,22,39,0.65,0.35,0.5416666666666666,0.25,0.75,0.6666666666666666
4,1,150,5,0.2,27,17,24,32,0.59,0.41,0.5294117647058824,0.3469387755102041,0.6530612244897959,0.6136363636363636
5,1,150,5,0.2,38,26,9,27,0.65,0.35,0.8085106382978723,0.49056603773584906,0.5094339622641509,0.59375
6,1,150,5,0.2,33,22,13,32,0.65,0.35,0.717391304347826,0.4074074074074074,0.5925925925925926,0.6
7,1,150,5,0.2,27,22,16,35,0.62,0.38,0.627906976744186,0.38596491228070173,0.6140350877192983,0.5510204081632653
8,1,150,5,0.2,13,21,21,45,0.58,0.42,0.38235294117647056,0.3181818181818182,0.6818181818181818,0.38235294117647056
9,1,150,5,0.2,42,24,21,13,0.55,0.45,0.6666666666666666,0.6486486486486487,0.35135135135135137,0.6363636363636364
0,1,150,5,0.25,36,10,18,36,0.72,0.28,0.6666666666666666,0.21739130434782608,0.782608695652174,0.782608695652174
1,1,150,5,0.25,35,16,22,27,0.62,0.38,0.6140350877192983,0.37209302325581395,0.627906976744186,0.6862745098039216
2,1,150,5,0.25,30,19,19,32,0.62,0.38,0.6122448979591837,0.37254901960784315,0.6274509803921569,0.6122448979591837
3,1,150,5,0.25,34,21,15,30,0.64,0.36,0.6938775510204082,0.4117647058823529,0.5882352941176471,0.6181818181818182
4,1,150,5,0.25,28,19,23,30,0.58,0.42,0.5490196078431373,0.3877551020408163,0.6122448979591837,0.5957446808510638
5,1,150,5,0.25,27,23,17,33,0.6,0.4,0.6136363636363636,0.4107142857142857,0.5892857142857143,0.54
6,1,150,5,0.25,39,23,13,25,0.64,0.36,0.75,0.4791666666666667,0.5208333333333334,0.6290322580645161
7,1,150,5,0.25,33,17,18,32,0.65,0.35,0.6470588235294118,0.3469387755102041,0.6530612244897959,0.66
8,1,150,5,0.25,33,19,17,31,0.64,0.36,0.66,0.38,0.62,0.6346153846153846
9,1,150,5,0.25,30,16,25,29,0.59,0.41,0.5454545454545454,0.35555555555555557,0.6444444444444445,0.6521739130434783
0,1,160,5,0.05,42,19,21,18,0.6,0.4,0.6666666666666666,0.5135135135135135,0.4864864864864865,0.6885245901639344
1,1,160,5,0.05,29,17,25,29,0.58,0.42,0.5370370370370371,0.3695652173913043,0.6304347826086957,0.6304347826086957
2,1,160,5,0.05,23,15,23,39,0.62,0.38,0.5,0.2777777777777778,0.7222222222222222,0.6052631578947368
3,1,160,5,0.05,24,16,17,43,0.67,0.33,0.5853658536585366,0.2711864406779661,0.7288135593220338,0.6
4,1,160,5,0.05,41,18,16,25,0.66,0.34,0.7192982456140351,0.4186046511627907,0.5813953488372093,0.6949152542372882
5,1,160,5,0.05,25,15,14,46,0.71,0.29,0.6410256410256411,0.2459016393442623,0.7540983606557377,0.625
6,1,160,5,0.05,34,16,20,30,0.64,0.36,0.6296296296296297,0.34782608695652173,0.6521739130434783,0.68
7,1,160,5,0.05,24,16,20,40,0.64,0.36,0.5454545454545454,0.2857142857142857,0.7142857142857143,0.6
8,1,160,5,0.05,27,24,17,32,0.59,0.41,0.6136363636363636,0.42857142857142855,0.5714285714285714,0.5294117647058824
9,1,160,5,0.05,40,24,19,17,0.57,0.43,0.6779661016949152,0.5853658536585366,0.4146341463414634,0.625
0,1,160,5,0.1,30,24,11,35,0.65,0.35,0.7317073170731707,0.4067796610169492,0.5932203389830508,0.5555555555555556
1,1,160,5,0.1,41,20,20,19,0.6,0.4,0.6721311475409836,0.5128205128205128,0.48717948717948717,0.6721311475409836
2,1,160,5,0.1,30,22,16,32,0.62,0.38,0.6521739130434783,0.4074074074074074,0.5925925925925926,0.5769230769230769
3,1,160,5,0.1,34,29,12,25,0.59,0.41,0.7391304347826086,0.5370370370370371,0.46296296296296297,0.5396825396825397
4,1,160,5,0.1,21,18,27,34,0.55,0.45,0.4375,0.34615384615384615,0.6538461538461539,0.5384615384615384
5,1,160,5,0.1,34,26,17,23,0.57,0.43,0.6666666666666666,0.5306122448979592,0.46938775510204084,0.5666666666666667
6,1,160,5,0.1,41,22,15,22,0.63,0.37,0.7321428571428571,0.5,0.5,0.6507936507936508
7,1,160,5,0.1,28,20,21,31,0.59,0.41,0.5714285714285714,0.39215686274509803,0.6078431372549019,0.5833333333333334
8,1,160,5,0.1,24,16,23,37,0.61,0.39,0.5106382978723404,0.3018867924528302,0.6981132075471698,0.6
9,1,160,5,0.1,33,21,13,33,0.66,0.34,0.717391304347826,0.3888888888888889,0.6111111111111112,0.6111111111111112
0,1,160,5,0.15,31,22,15,32,0.63,0.37,0.6739130434782609,0.4074074074074074,0.5925925925925926,0.5849056603773585
1,1,160,5,0.15,31,17,20,32,0.63,0.37,0.6078431372549019,0.3469387755102041,0.6530612244897959,0.6458333333333334
2,1,160,5,0.15,32,18,22,28,0.6,0.4,0.5925925925925926,0.391304347826087,0.6086956521739131,0.64
3,1,160,5,0.15,32,22,21,25,0.57,0.43,0.6037735849056604,0.46808510638297873,0.5319148936170213,0.5925925925925926
4,1,160,5,0.15,34,17,14,35,0.69,0.31,0.7083333333333334,0.3269230769230769,0.6730769230769231,0.6666666666666666
5,1,160,5,0.15,35,18,18,29,0.64,0.36,0.660377358490566,0.3829787234042553,0.6170212765957447,0.660377358490566
6,1,160,5,0.15,29,18,24,29,0.58,0.42,0.5471698113207547,0.3829787234042553,0.6170212765957447,0.6170212765957447
7,1,160,5,0.15,33,23,16,28,0.61,0.39,0.673469387755102,0.45098039215686275,0.5490196078431373,0.5892857142857143
8,1,160,5,0.15,33,12,25,30,0.63,0.37,0.5689655172413793,0.2857142857142857,0.7142857142857143,0.7333333333333333
9,1,160,5,0.15,26,20,21,33,0.59,0.41,0.5531914893617021,0.37735849056603776,0.6226415094339622,0.5652173913043478
0,1,160,5,0.2,28,21,19,32,0.6,0.4,0.5957446808510638,0.39622641509433965,0.6037735849056604,0.5714285714285714
1,1,160,5,0.2,32,14,22,32,0.64,0.36,0.5925925925925926,0.30434782608695654,0.6956521739130435,0.6956521739130435
2,1,160,5,0.2,39,14,15,32,0.71,0.29,0.7222222222222222,0.30434782608695654,0.6956521739130435,0.7358490566037735
3,1,160,5,0.2,46,15,13,26,0.72,0.28,0.7796610169491526,0.36585365853658536,0.6341463414634146,0.7540983606557377
4,1,160,5,0.2,24,11,23,42,0.66,0.34,0.5106382978723404,0.20754716981132076,0.7924528301886793,0.6857142857142857
5,1,160,5,0.2,32,19,21,28,0.6,0.4,0.6037735849056604,0.40425531914893614,0.5957446808510638,0.6274509803921569
6,1,160,5,0.2,30,25,18,27,0.57,0.43,0.625,0.4807692307692308,0.5192307692307693,0.5454545454545454
7,1,160,5,0.2,31,13,17,39,0.7,0.3,0.6458333333333334,0.25,0.75,0.7045454545454546
8,1,160,5,0.2,35,14,19,32,0.67,0.33,0.6481481481481481,0.30434782608695654,0.6956521739130435,0.7142857142857143
9,1,160,5,0.2,35,13,28,24,0.59,0.41,0.5555555555555556,0.35135135135135137,0.6486486486486487,0.7291666666666666
0,1,160,5,0.25,33,20,21,26,0.59,0.41,0.6111111111111112,0.43478260869565216,0.5652173913043478,0.6226415094339622
1,1,160,5,0.25,33,16,17,34,0.67,0.33,0.66,0.32,0.68,0.673469387755102
2,1,160,5,0.25,34,18,16,32,0.66,0.34,0.68,0.36,0.64,0.6538461538461539
3,1,160,5,0.25,21,15,18,46,0.67,0.33,0.5384615384615384,0.2459016393442623,0.7540983606557377,0.5833333333333334
4,1,160,5,0.25,47,17,19,17,0.64,0.36,0.7121212121212122,0.5,0.5,0.734375
5,1,160,5,0.25,37,18,9,36,0.73,0.27,0.8043478260869565,0.3333333333333333,0.6666666666666666,0.6727272727272727
6,1,160,5,0.25,23,11,20,46,0.69,0.31,0.5348837209302325,0.19298245614035087,0.8070175438596491,0.6764705882352942
7,1,160,5,0.25,28,17,21,34,0.62,0.38,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.6222222222222222
8,1,160,5,0.25,30,19,18,33,0.63,0.37,0.625,0.36538461538461536,0.6346153846153846,0.6122448979591837
9,1,160,5,0.25,23,20,16,41,0.64,0.36,0.5897435897435898,0.32786885245901637,0.6721311475409836,0.5348837209302325
0,1,170,5,0.05,25,13,21,41,0.66,0.34,0.5434782608695652,0.24074074074074073,0.7592592592592593,0.6578947368421053
1,1,170,5,0.05,18,15,17,50,0.68,0.32,0.5142857142857142,0.23076923076923078,0.7692307692307693,0.5454545454545454
2,1,170,5,0.05,28,20,19,33,0.61,0.39,0.5957446808510638,0.37735849056603776,0.6226415094339622,0.5833333333333334
3,1,170,5,0.05,33,22,23,22,0.55,0.45,0.5892857142857143,0.5,0.5,0.6
4,1,170,5,0.05,36,18,23,23,0.59,0.41,0.6101694915254238,0.43902439024390244,0.5609756097560976,0.6666666666666666
5,1,170,5,0.05,34,15,17,34,0.68,0.32,0.6666666666666666,0.30612244897959184,0.6938775510204082,0.6938775510204082
6,1,170,5,0.05,33,12,22,33,0.66,0.34,0.6,0.26666666666666666,0.7333333333333333,0.7333333333333333
7,1,170,5,0.05,25,16,23,36,0.61,0.39,0.5208333333333334,0.3076923076923077,0.6923076923076923,0.6097560975609756
8,1,170,5,0.05,28,24,16,32,0.6,0.4,0.6363636363636364,0.42857142857142855,0.5714285714285714,0.5384615384615384
9,1,170,5,0.05,25,21,20,34,0.59,0.41,0.5555555555555556,0.38181818181818183,0.6181818181818182,0.5434782608695652
0,1,170,5,0.1,36,22,12,30,0.66,0.34,0.75,0.4230769230769231,0.5769230769230769,0.6206896551724138
1,1,170,5,0.1,29,24,15,32,0.61,0.39,0.6590909090909091,0.42857142857142855,0.5714285714285714,0.5471698113207547
2,1,170,5,0.1,40,17,19,24,0.64,0.36,0.6779661016949152,0.4146341463414634,0.5853658536585366,0.7017543859649122
3,1,170,5,0.1,31,23,18,28,0.59,0.41,0.6326530612244898,0.45098039215686275,0.5490196078431373,0.5740740740740741
4,1,170,5,0.1,47,14,17,22,0.69,0.31,0.734375,0.3888888888888889,0.6111111111111112,0.7704918032786885
5,1,170,5,0.1,34,15,23,28,0.62,0.38,0.5964912280701754,0.3488372093023256,0.6511627906976745,0.6938775510204082
6,1,170,5,0.1,30,15,21,34,0.64,0.36,0.5882352941176471,0.30612244897959184,0.6938775510204082,0.6666666666666666
7,1,170,5,0.1,28,16,23,33,0.61,0.39,0.5490196078431373,0.32653061224489793,0.673469387755102,0.6363636363636364
8,1,170,5,0.1,28,28,19,25,0.53,0.47,0.5957446808510638,0.5283018867924528,0.4716981132075472,0.5
9,1,170,5,0.1,33,17,12,38,0.71,0.29,0.7333333333333333,0.3090909090909091,0.6909090909090909,0.66
0,1,170,5,0.15,39,20,13,28,0.67,0.33,0.75,0.4166666666666667,0.5833333333333334,0.6610169491525424
1,1,170,5,0.15,33,22,14,31,0.64,0.36,0.7021276595744681,0.41509433962264153,0.5849056603773585,0.6
2,1,170,5,0.15,23,22,16,39,0.62,0.38,0.5897435897435898,0.36065573770491804,0.639344262295082,0.5111111111111111
3,1,170,5,0.15,27,14,22,37,0.64,0.36,0.5510204081632653,0.27450980392156865,0.7254901960784313,0.6585365853658537
4,1,170,5,0.15,31,17,16,36,0.67,0.33,0.6595744680851063,0.32075471698113206,0.6792452830188679,0.6458333333333334
5,1,170,5,0.15,31,17,13,39,0.7,0.3,0.7045454545454546,0.30357142857142855,0.6964285714285714,0.6458333333333334
6,1,170,5,0.15,27,19,24,30,0.57,0.43,0.5294117647058824,0.3877551020408163,0.6122448979591837,0.5869565217391305
7,1,170,5,0.15,31,16,20,33,0.64,0.36,0.6078431372549019,0.32653061224489793,0.673469387755102,0.6595744680851063
8,1,170,5,0.15,32,24,14,30,0.62,0.38,0.6956521739130435,0.4444444444444444,0.5555555555555556,0.5714285714285714
9,1,170,5,0.15,24,12,15,49,0.73,0.27,0.6153846153846154,0.19672131147540983,0.8032786885245902,0.6666666666666666
0,1,170,5,0.2,43,16,23,18,0.61,0.39,0.6515151515151515,0.47058823529411764,0.5294117647058824,0.7288135593220338
1,1,170,5,0.2,34,18,23,25,0.59,0.41,0.5964912280701754,0.4186046511627907,0.5813953488372093,0.6538461538461539
2,1,170,5,0.2,31,23,7,39,0.7,0.3,0.8157894736842105,0.3709677419354839,0.6290322580645161,0.5740740740740741
3,1,170,5,0.2,35,17,20,28,0.63,0.37,0.6363636363636364,0.37777777777777777,0.6222222222222222,0.6730769230769231
4,1,170,5,0.2,26,29,17,28,0.54,0.46,0.6046511627906976,0.5087719298245614,0.49122807017543857,0.4727272727272727
5,1,170,5,0.2,35,18,18,29,0.64,0.36,0.660377358490566,0.3829787234042553,0.6170212765957447,0.660377358490566
6,1,170,5,0.2,26,14,17,43,0.69,0.31,0.6046511627906976,0.24561403508771928,0.7543859649122807,0.65
7,1,170,5,0.2,28,15,23,34,0.62,0.38,0.5490196078431373,0.30612244897959184,0.6938775510204082,0.6511627906976745
8,1,170,5,0.2,29,14,15,42,0.71,0.29,0.6590909090909091,0.25,0.75,0.6744186046511628
9,1,170,5,0.2,32,15,29,24,0.56,0.44,0.5245901639344263,0.38461538461538464,0.6153846153846154,0.6808510638297872
0,1,170,5,0.25,21,17,14,48,0.69,0.31,0.6,0.26153846153846155,0.7384615384615385,0.5526315789473685
1,1,170,5,0.25,33,27,9,31,0.64,0.36,0.7857142857142857,0.46551724137931033,0.5344827586206896,0.55
